,bizesNm,indsLclsNm,indsSclsNm,rdnmAdr,lon,lat
241,반할,음식,한식/백반/한정식,서울특별시 동작구 서달로14다길 13,126.963758335463,37.5071655634545
242,언니의식빵가게,음식,제과점,서울특별시 동작구 서달로14바길 15,126.964543276711,37.5068390587547
243,콘레드커피,음식,커피전문점/카페/다방,서울특별시 동작구 흑석로 103,126.960808071668,37.5078514731363
244,반찬하는날,소매,반찬가게,서울특별시 동작구 서달로 150,126.962171343589,37.5066019904172
245,서달양조장,음식,한식/백반/한정식,서울특별시 동작구 서달로 165-1,126.962672115361,37.5080120258655
246,압구정떡볶이,음식,떡볶이전문,서울특별시 동작구 서달로 150,126.962171343589,37.5066019904172
247,선참치,음식,참치전문점,서울특별시 동작구 서달로14가길 19,126.962775554879,37.5070758431825
248,CRAZY,음식,호프/맥주,서울특별시 동작구 흑석로13마길 65-3,126.959071566461,37.5074667528331
249,아이언키친,음식,정통양식/경양식,서울특별시 동작구 서달로 91,126.958973414953,37.5031318414671
250,디저트정,음식,한식/백반/한정식,서울특별시 동작구 서달로14길 42,126.965080147162,37.5072762675003
251,기프트,음식,제과점,서울특별시 동작구 흑석한강로 2,126.966503491965,37.5065859111797
